Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389387.5,3949747.5,1.5,139.777578786605,35.6854315783929,1.5,138.24333190918
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389392.5,3949747.5,1.5,139.777634032264,35.6854321394116,1.5,143.903076171875
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389407.5,3949747.5,1.5,139.777799769249,35.6854338223158,1.5,138.393768310547
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389422.5,3949747.5,1.5,139.777965506249,35.6854355049918,1.5,139.584594726562
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389427.5,3949747.5,1.5,139.778020751919,35.6854360658331,1.5,132.693725585938
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389432.5,3949747.5,1.5,139.77807599759,35.6854366266491,1.5,132.192108154297
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389447.5,3949747.5,1.5,139.778241734612,35.685438308945,1.5,140.154006958008
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389462.5,3949747.5,1.5,139.778407471649,35.6854399910128,1.5,127.869720458984
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389467.5,3949747.5,1.5,139.77846271733,35.6854405516514,1.5,124.753936767578
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389512.5,3949747.5,1.5,139.778959928535,35.6854455962582,1.5,142.806701660156
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389517.5,3949747.5,1.5,139.779015174232,35.6854461566433,1.5,153.48567199707
