Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388752.5,3949367.5,1.5,139.770615158701,35.681934674498,1.5,172.207656860352
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388762.5,3949367.5,1.5,139.770725644911,35.6819358028059,1.5,185.981201171875
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388767.5,3949367.5,1.5,139.770780888018,35.6819363669218,1.5,178.069473266602
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388772.5,3949367.5,1.5,139.770836131127,35.6819369310123,1.5,159.720169067383
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388837.5,3949367.5,1.5,139.771554291681,35.6819442618838,1.5,170.908447265625
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388842.5,3949367.5,1.5,139.771609534811,35.6819448256196,1.5,162.759185791016
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388847.5,3949367.5,1.5,139.771664777943,35.6819453893301,1.5,159.724578857422
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388852.5,3949367.5,1.5,139.771720021076,35.6819459530152,1.5,152.709106445312
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388857.5,3949367.5,1.5,139.771775264211,35.681946516675,1.5,169.565353393555
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388867.5,3949367.5,1.5,139.771885750485,35.6819476439185,1.5,159.371612548828
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388877.5,3949367.5,1.5,139.771996236766,35.6819487710607,1.5,160.537261962891
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388917.5,3949367.5,1.5,139.772438181949,35.6819532786159,1.5,155.430084228516
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388927.5,3949367.5,1.5,139.77254866826,35.6819544052513,1.5,155.486083984375
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388937.5,3949367.5,1.5,139.772659154577,35.6819555317853,1.5,155.177886962891
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388942.5,3949367.5,1.5,139.772714397738,35.6819560950143,1.5,154.97785949707
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388947.5,3949367.5,1.5,139.772769640901,35.681956658218,1.5,154.876113891602
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388967.5,3949367.5,1.5,139.772990613566,35.6819589107792,1.5,138.379302978516
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388977.5,3949367.5,1.5,139.773101099908,35.6819600369078,1.5,138.942932128906
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388982.5,3949367.5,1.5,139.773156343081,35.6819605999341,1.5,139.508728027344
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388987.5,3949367.5,1.5,139.773211586256,35.681961162935,1.5,132.080505371094
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388992.5,3949367.5,1.5,139.773266829432,35.6819617259106,1.5,135.280532836914
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388997.5,3949367.5,1.5,139.77332207261,35.6819622888609,1.5,134.709320068359
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389002.5,3949367.5,1.5,139.773377315789,35.6819628517858,1.5,135.454162597656
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389007.5,3949367.5,1.5,139.77343255897,35.6819634146854,1.5,135.447708129883
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389012.5,3949367.5,1.5,139.773487802152,35.6819639775596,1.5,132.505676269531
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389017.5,3949367.5,1.5,139.773543045336,35.6819645404086,1.5,146.918533325195
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389022.5,3949367.5,1.5,139.773598288521,35.6819651032321,1.5,146.458160400391
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389027.5,3949367.5,1.5,139.773653531708,35.6819656660303,1.5,144.680725097656
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389032.5,3949367.5,1.5,139.773708774897,35.6819662288032,1.5,138.070831298828
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389117.5,3949367.5,1.5,139.774647909336,35.6819757920651,1.5,141.316604614258
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389122.5,3949367.5,1.5,139.774703152552,35.6819763543819,1.5,141.423583984375
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389127.5,3949367.5,1.5,139.774758395769,35.6819769166733,1.5,135.308441162109
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389132.5,3949367.5,1.5,139.774813638988,35.6819774789393,1.5,134.876861572266
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389137.5,3949367.5,1.5,139.774868882209,35.6819780411801,1.5,128.190460205078
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389142.5,3949367.5,1.5,139.774924125431,35.6819786033955,1.5,128.995880126953
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389147.5,3949367.5,1.5,139.774979368655,35.6819791655855,1.5,128.798782348633
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389152.5,3949367.5,1.5,139.77503461188,35.6819797277502,1.5,128.576614379883
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389157.5,3949367.5,1.5,139.775089855107,35.6819802898896,1.5,142.236297607422
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389162.5,3949367.5,1.5,139.775145098335,35.6819808520036,1.5,150.083114624023
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389167.5,3949367.5,1.5,139.775200341565,35.6819814140923,1.5,125.473945617676
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389172.5,3949367.5,1.5,139.775255584797,35.6819819761557,1.5,125.917953491211
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389177.5,3949367.5,1.5,139.775310828029,35.6819825381937,1.5,143.407119750977
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389182.5,3949367.5,1.5,139.775366071264,35.6819831002063,1.5,143.487945556641
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389187.5,3949367.5,1.5,139.7754213145,35.6819836621937,1.5,138.157867431641
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389192.5,3949367.5,1.5,139.775476557737,35.6819842241557,1.5,142.260192871094
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389207.5,3949367.5,1.5,139.775642287459,35.6819859098896,1.5,131.251770019531
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389212.5,3949367.5,1.5,139.775697530702,35.6819864717502,1.5,130.852737426758
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389217.5,3949367.5,1.5,139.775752773948,35.6819870335855,1.5,129.898956298828
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389222.5,3949367.5,1.5,139.775808017194,35.6819875953955,1.5,129.671234130859
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389227.5,3949367.5,1.5,139.775863260442,35.6819881571801,1.5,127.526641845703
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389232.5,3949367.5,1.5,139.775918503692,35.6819887189393,1.5,127.608627319336
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389237.5,3949367.5,1.5,139.775973746943,35.6819892806733,1.5,127.894523620605
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389242.5,3949367.5,1.5,139.776028990196,35.6819898423818,1.5,130.854614257812
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389247.5,3949367.5,1.5,139.77608423345,35.6819904040651,1.5,130.872634887695
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389252.5,3949367.5,1.5,139.776139476706,35.681990965723,1.5,132.169143676758
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389257.5,3949367.5,1.5,139.776194719964,35.6819915273556,1.5,130.571426391602
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389287.5,3949367.5,1.5,139.77652617954,35.6819948966188,1.5,148.702026367188
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389307.5,3949367.5,1.5,139.776747152621,35.6819971422875,1.5,147.329696655273
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389312.5,3949367.5,1.5,139.776802395895,35.6819977036413,1.5,148.106048583984
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389317.5,3949367.5,1.5,139.776857639171,35.6819982649698,1.5,150.411407470703
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389337.5,3949367.5,1.5,139.777078612289,35.6820005100303,1.5,153.615173339844
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389342.5,3949367.5,1.5,139.777133855572,35.6820010712321,1.5,153.704559326172
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389347.5,3949367.5,1.5,139.777189098857,35.6820016324085,1.5,154.857772827148
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389352.5,3949367.5,1.5,139.777244342143,35.6820021935596,1.5,163.835021972656
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389357.5,3949367.5,1.5,139.777299585431,35.6820027546854,1.5,157.931823730469
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389362.5,3949367.5,1.5,139.777354828721,35.6820033157858,1.5,153.772216796875
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389367.5,3949367.5,1.5,139.777410072012,35.6820038768609,1.5,159.583648681641
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389372.5,3949367.5,1.5,139.777465315304,35.6820044379106,1.5,156.560150146484
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389377.5,3949367.5,1.5,139.777520558598,35.682004998935,1.5,156.399505615234
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389382.5,3949367.5,1.5,139.777575801894,35.6820055599341,1.5,156.272399902344
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389387.5,3949367.5,1.5,139.777631045191,35.6820061209078,1.5,170.709075927734
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389392.5,3949367.5,1.5,139.777686288489,35.6820066818562,1.5,156.88899230957
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389397.5,3949367.5,1.5,139.77774153179,35.6820072427792,1.5,172.726150512695
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389402.5,3949367.5,1.5,139.777796775091,35.6820078036769,1.5,174.336395263672
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389407.5,3949367.5,1.5,139.777852018394,35.6820083645492,1.5,174.643341064453
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389412.5,3949367.5,1.5,139.777907261699,35.6820089253962,1.5,172.626098632812
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389417.5,3949367.5,1.5,139.777962505005,35.6820094862179,1.5,172.166900634766
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389422.5,3949367.5,1.5,139.778017748313,35.6820100470142,1.5,171.167297363281
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389427.5,3949367.5,1.5,139.778072991622,35.6820106077852,1.5,172.271331787109
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389462.5,3949367.5,1.5,139.77845969483,35.6820145324726,1.5,157.792602539062
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389467.5,3949367.5,1.5,139.778514938151,35.6820150930409,1.5,167.619140625
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389527.5,3949367.5,1.5,139.779177858128,35.6820218178836,1.5,156.017669677734
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389532.5,3949367.5,1.5,139.77923310147,35.6820223781224,1.5,167.931381225586
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389537.5,3949367.5,1.5,139.779288344812,35.6820229383359,1.5,169.059020996094
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389542.5,3949367.5,1.5,139.779343588157,35.6820234985241,1.5,160.753204345703
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389547.5,3949367.5,1.5,139.779398831503,35.6820240586869,1.5,168.236083984375
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389552.5,3949367.5,1.5,139.77945407485,35.6820246188244,1.5,141.000823974609
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389557.5,3949367.5,1.5,139.779509318199,35.6820251789365,1.5,144.882476806641
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389562.5,3949367.5,1.5,139.779564561549,35.6820257390233,1.5,163.018249511719
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389567.5,3949367.5,1.5,139.779619804901,35.6820262990848,1.5,140.287750244141
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389572.5,3949367.5,1.5,139.779675048255,35.6820268591209,1.5,145.485137939453
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389577.5,3949367.5,1.5,139.77973029161,35.6820274191317,1.5,142.319763183594
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389582.5,3949367.5,1.5,139.779785534966,35.6820279791171,1.5,142.113311767578
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389587.5,3949367.5,1.5,139.779840778325,35.6820285390772,1.5,144.934951782227
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389592.5,3949367.5,1.5,139.779896021684,35.682029099012,1.5,145.037002563477
