Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388532.5,3948962.5,1.5,139.768240580673,35.6782590201999,1.5,183.456573486328,137.66715089826704
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388537.5,3948962.5,1.5,139.768295821195,35.6782595854059,1.5,185.072479248047,135.5732812458183
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388542.5,3948962.5,1.5,139.768351061718,35.6782601505866,1.5,161.824279785156,137.45674530262917
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388547.5,3948962.5,1.5,139.768406302242,35.6782607157419,1.5,144.352066040039,136.60663728025503
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388592.5,3948962.5,1.5,139.768903467032,35.6782658009996,1.5,151.775573730469,137.84782973411848
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388612.5,3948962.5,1.5,139.769124429201,35.6782680604554,1.5,144.339645385742,140.0828998402726
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388617.5,3948962.5,1.5,139.769179669747,35.678268625256,1.5,143.987854003906,139.43919450741308
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388622.5,3948962.5,1.5,139.769234910294,35.6782691900313,1.5,145.559509277344,135.88174257669425
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388637.5,3948962.5,1.5,139.769400631946,35.6782708842051,1.5,156.464416503906,139.37171857506317
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388642.5,3948962.5,1.5,139.7694558725,35.678271448879,1.5,155.906555175781,139.00538881210736
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388647.5,3948962.5,1.5,139.769511113055,35.6782720135276,1.5,148.213989257812,139.72854109348137
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388652.5,3948962.5,1.5,139.769566353612,35.6782725781508,1.5,155.84602355957,138.56980619669767
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388657.5,3948962.5,1.5,139.76962159417,35.6782731427487,1.5,142.46159362793,139.01103769298953
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388662.5,3948962.5,1.5,139.76967683473,35.6782737073213,1.5,156.743606567383,140.19193068610878
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388667.5,3948962.5,1.5,139.769732075291,35.6782742718686,1.5,156.366302490234,137.7461750828501
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388672.5,3948962.5,1.5,139.769787315854,35.6782748363905,1.5,155.457931518555,138.30679627468916
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388677.5,3948962.5,1.5,139.769842556419,35.678275400887,1.5,158.775756835938,139.54943545943678
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388682.5,3948962.5,1.5,139.769897796985,35.6782759653582,1.5,157.52946472168,141.0299508001264
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388687.5,3948962.5,1.5,139.769953037552,35.6782765298041,1.5,156.171905517578,141.74223192421903
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388692.5,3948962.5,1.5,139.770008278121,35.6782770942247,1.5,154.235809326172,140.5550687446096
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388697.5,3948962.5,1.5,139.770063518692,35.6782776586199,1.5,146.751571655273,139.60010253117576
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388702.5,3948962.5,1.5,139.770118759264,35.6782782229898,1.5,153.393417358398,140.14955887004535
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388707.5,3948962.5,1.5,139.770173999838,35.6782787873343,1.5,139.295379638672,139.45506472214097
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388712.5,3948962.5,1.5,139.770229240413,35.6782793516535,1.5,158.721801757812,141.27120991662684
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388717.5,3948962.5,1.5,139.77028448099,35.6782799159474,1.5,141.14128112793,138.05480629503606
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388732.5,3948962.5,1.5,139.770450202729,35.678281608677,1.5,154.682464599609,138.46951161267177
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388747.5,3948962.5,1.5,139.770615924482,35.6782833011786,1.5,141.318710327148,136.1877736360272
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388752.5,3948962.5,1.5,139.77067116507,35.6782838652951,1.5,142.942749023438,136.0739975756304
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388757.5,3948962.5,1.5,139.770726405659,35.6782844293863,1.5,145.333389282227,135.26138294431934
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388772.5,3948962.5,1.5,139.770892127435,35.6782861215078,1.5,101.741325378418,135.13889305205052
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388777.5,3948962.5,1.5,139.770947368031,35.6782866854976,1.5,104.613739013672,134.1059823665136
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388782.5,3948962.5,1.5,139.771002608627,35.6782872494621,1.5,118.104949951172,134.28348497561754
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388787.5,3948962.5,1.5,139.771057849225,35.6782878134012,1.5,126.976554870605,135.50353781143139
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388792.5,3948962.5,1.5,139.771113089825,35.6782883773151,1.5,129.082397460938,137.2936943081426
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388797.5,3948962.5,1.5,139.771168330427,35.6782889412035,1.5,141.351333618164,137.25272919193114
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388802.5,3948962.5,1.5,139.771223571029,35.6782895050667,1.5,138.324676513672,137.00841736138185
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388807.5,3948962.5,1.5,139.771278811634,35.6782900689045,1.5,133.128829956055,136.31047890004348
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388812.5,3948962.5,1.5,139.77133405224,35.678290632717,1.5,131.570770263672,136.32011951607367
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388817.5,3948962.5,1.5,139.771389292847,35.6782911965041,1.5,136.782958984375,136.2628747924025
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388822.5,3948962.5,1.5,139.771444533456,35.6782917602659,1.5,139.346557617188,134.80150564890516
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388827.5,3948962.5,1.5,139.771499774067,35.6782923240024,1.5,139.566177368164,137.05734290040058
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388832.5,3948962.5,1.5,139.771555014679,35.6782928877135,1.5,139.770324707031,134.80150564890516
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388837.5,3948962.5,1.5,139.771610255292,35.6782934513993,1.5,139.995635986328,134.7712338542398
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388842.5,3948962.5,1.5,139.771665495907,35.6782940150597,1.5,139.870513916016,137.22584249940448
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388867.5,3948962.5,1.5,139.771941699006,35.6782968329819,1.5,142.381500244141,136.39779205697545
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388872.5,3948962.5,1.5,139.77199693963,35.6782973964904,1.5,142.774642944336,136.59404809254374
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388877.5,3948962.5,1.5,139.772052180256,35.6782979599735,1.5,143.170043945312,136.3882062100997
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388882.5,3948962.5,1.5,139.772107420884,35.6782985234312,1.5,143.658996582031,136.37562475194625
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388887.5,3948962.5,1.5,139.772162661512,35.6782990868636,1.5,144.158813476562,136.3250759957552
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388892.5,3948962.5,1.5,139.772217902143,35.6782996502707,1.5,144.648895263672,138.4915954074566
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388897.5,3948962.5,1.5,139.772273142775,35.6783002136525,1.5,155.678787231445,138.80735396024608
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388922.5,3948962.5,1.5,139.772549345958,35.6783030301812,1.5,154.420989990234,137.10080364366905
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388927.5,3948962.5,1.5,139.772604586599,35.6783035934109,1.5,154.544403076172,136.58074710622876
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388932.5,3948962.5,1.5,139.772659827242,35.6783041566153,1.5,154.520614624023,136.91388725173303
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388937.5,3948962.5,1.5,139.772715067886,35.6783047197943,1.5,155.061340332031,135.50998933913974
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388942.5,3948962.5,1.5,139.772770308532,35.678305282948,1.5,170.908050537109,137.66861136498812
