Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,387992.5,3947957.5,1.5,139.76241449706,35.6691384320183,1.5,189.779632568359,179.05956614854267
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388012.5,3947957.5,1.5,139.762635433532,35.6691407028821,1.5,114.741134643555,177.84947979455987
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388017.5,3947957.5,1.5,139.762690667654,35.6691412705347,1.5,114.406997680664,177.40216222939466
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388022.5,3947957.5,1.5,139.762745901777,35.6691418381621,1.5,114.699127197266,177.40216222939466
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388027.5,3947957.5,1.5,139.762801135902,35.669142405764,1.5,113.53337097168,178.07606122724144
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388032.5,3947957.5,1.5,139.762856370029,35.6691429733407,1.5,121.577033996582,179.37779735437778
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388037.5,3947957.5,1.5,139.762911604157,35.669143540892,1.5,131.678771972656,179.24184240304402
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388042.5,3947957.5,1.5,139.762966838286,35.669144108418,1.5,138.19189453125,176.02683825706885
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388047.5,3947957.5,1.5,139.763022072417,35.6691446759187,1.5,118.871780395508,176.42273107049
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388057.5,3947957.5,1.5,139.763132540684,35.6691458108441,1.5,172.629623413086,172.05927115632102
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388082.5,3947957.5,1.5,139.763408711379,35.6691486477142,1.5,168.759582519531,169.64892615011124
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388087.5,3947957.5,1.5,139.763463945522,35.6691492150123,1.5,168.70817565918,169.64892615011124
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388092.5,3947957.5,1.5,139.763519179667,35.669149782285,1.5,168.66813659668,169.52964758906012
