Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388752.5,3949367.5,1.5,139.770615158701,35.681934674498,1.5,172.207656860352,145.88913672044274
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388762.5,3949367.5,1.5,139.770725644911,35.6819358028059,1.5,185.981201171875,144.6380576389375
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388767.5,3949367.5,1.5,139.770780888018,35.6819363669218,1.5,178.069473266602,143.30235151110188
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388772.5,3949367.5,1.5,139.770836131127,35.6819369310123,1.5,159.720169067383,147.4825430372303
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388837.5,3949367.5,1.5,139.771554291681,35.6819442618838,1.5,170.908447265625,146.1890280723157
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388842.5,3949367.5,1.5,139.771609534811,35.6819448256196,1.5,162.759185791016,142.19262929650293
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388847.5,3949367.5,1.5,139.771664777943,35.6819453893301,1.5,159.724578857422,141.51828335290605
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388852.5,3949367.5,1.5,139.771720021076,35.6819459530152,1.5,152.709106445312,142.28051346730058
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388857.5,3949367.5,1.5,139.771775264211,35.681946516675,1.5,169.565353393555,140.81703994399825
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388867.5,3949367.5,1.5,139.771885750485,35.6819476439185,1.5,159.371612548828,143.0689942321832
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388877.5,3949367.5,1.5,139.771996236766,35.6819487710607,1.5,160.537261962891,148.0207030264334
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388917.5,3949367.5,1.5,139.772438181949,35.6819532786159,1.5,155.430084228516,148.6373343554662
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388927.5,3949367.5,1.5,139.77254866826,35.6819544052513,1.5,155.486083984375,147.21822885896958
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388937.5,3949367.5,1.5,139.772659154577,35.6819555317853,1.5,155.177886962891,149.65326351569595
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388942.5,3949367.5,1.5,139.772714397738,35.6819560950143,1.5,154.97785949707,148.5072232333475
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388947.5,3949367.5,1.5,139.772769640901,35.681956658218,1.5,154.876113891602,144.66657822117534
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388967.5,3949367.5,1.5,139.772990613566,35.6819589107792,1.5,138.379302978516,140.45987067512053
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388977.5,3949367.5,1.5,139.773101099908,35.6819600369078,1.5,138.942932128906,136.00000368410622
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388982.5,3949367.5,1.5,139.773156343081,35.6819605999341,1.5,139.508728027344,135.80948871973862
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388987.5,3949367.5,1.5,139.773211586256,35.681961162935,1.5,132.080505371094,135.71481121115988
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388992.5,3949367.5,1.5,139.773266829432,35.6819617259106,1.5,135.280532836914,135.74312869314002
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388997.5,3949367.5,1.5,139.77332207261,35.6819622888609,1.5,134.709320068359,135.62722488691745
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389002.5,3949367.5,1.5,139.773377315789,35.6819628517858,1.5,135.454162597656,136.7929837824616
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389007.5,3949367.5,1.5,139.77343255897,35.6819634146854,1.5,135.447708129883,136.69404958508417
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389012.5,3949367.5,1.5,139.773487802152,35.6819639775596,1.5,132.505676269531,136.807825645481
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389017.5,3949367.5,1.5,139.773543045336,35.6819645404086,1.5,146.918533325195,138.66410791824765
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389022.5,3949367.5,1.5,139.773598288521,35.6819651032321,1.5,146.458160400391,138.70540788568985
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389027.5,3949367.5,1.5,139.773653531708,35.6819656660303,1.5,144.680725097656,139.10618708347204
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389032.5,3949367.5,1.5,139.773708774897,35.6819662288032,1.5,138.070831298828,138.48823150184253
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389117.5,3949367.5,1.5,139.774647909336,35.6819757920651,1.5,141.316604614258,136.930549929986
