Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388752.5,3949367.5,1.5,139.770615158701,35.681934674498,1.5,153.275024414062,128.6071166368421
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388762.5,3949367.5,1.5,139.770725644911,35.6819358028059,1.5,165.653564453125,129.35373043399602
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388767.5,3949367.5,1.5,139.770780888018,35.6819363669218,1.5,158.933288574219,129.66626522876447
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388772.5,3949367.5,1.5,139.770836131127,35.6819369310123,1.5,140.702987670898,129.71283463334885
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388837.5,3949367.5,1.5,139.771554291681,35.6819442618838,1.5,139.479736328125,128.69021690169762
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388842.5,3949367.5,1.5,139.771609534811,35.6819448256196,1.5,131.432632446289,129.798100371559
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388847.5,3949367.5,1.5,139.771664777943,35.6819453893301,1.5,131.485198974609,129.5528795236143
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388852.5,3949367.5,1.5,139.771720021076,35.6819459530152,1.5,138.315155029297,129.6240485427215
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388857.5,3949367.5,1.5,139.771775264211,35.681946516675,1.5,141.815368652344,130.73254613856847
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388867.5,3949367.5,1.5,139.771885750485,35.6819476439185,1.5,137.199920654297,132.29885375267983
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388877.5,3949367.5,1.5,139.771996236766,35.6819487710607,1.5,138.126312255859,129.456595876396
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388917.5,3949367.5,1.5,139.772438181949,35.6819532786159,1.5,125.061416625977,120.99730619198985
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388927.5,3949367.5,1.5,139.77254866826,35.6819544052513,1.5,135.482574462891,122.50350010548846
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388937.5,3949367.5,1.5,139.772659154577,35.6819555317853,1.5,135.929122924805,113.66193322837934
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388942.5,3949367.5,1.5,139.772714397738,35.6819560950143,1.5,135.812973022461,120.52783091138112
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388947.5,3949367.5,1.5,139.772769640901,35.681956658218,1.5,135.730072021484,115.05815960819103
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388967.5,3949367.5,1.5,139.772990613566,35.6819589107792,1.5,123.849983215332,113.34285033053783
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388977.5,3949367.5,1.5,139.773101099908,35.6819600369078,1.5,123.675888061523,119.94385687497129
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388982.5,3949367.5,1.5,139.773156343081,35.6819605999341,1.5,122.309730529785,120.05284482372048
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388987.5,3949367.5,1.5,139.773211586256,35.681961162935,1.5,102.999053955078,111.12124323326204
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388992.5,3949367.5,1.5,139.773266829432,35.6819617259106,1.5,105.886489868164,110.4424847745074
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,388997.5,3949367.5,1.5,139.77332207261,35.6819622888609,1.5,105.712966918945,109.25049975073802
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389002.5,3949367.5,1.5,139.773377315789,35.6819628517858,1.5,106.649856567383,109.83773195976231
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389007.5,3949367.5,1.5,139.77343255897,35.6819634146854,1.5,106.830429077148,109.61677483394158
389245.583529862,3949865.66536661,49.4,139.775994460421,35.686480828599,49.4,389012.5,3949367.5,1.5,139.773487802152,35.6819639775596,1.5,103.832405090332,108.12929079222653
