Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389387.5,3949747.5,1.5,139.777578786605,35.6854315783929,1.5,138.24333190918,137.32945260976987
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389392.5,3949747.5,1.5,139.777634032264,35.6854321394116,1.5,143.903076171875,138.84147639462992
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389407.5,3949747.5,1.5,139.777799769249,35.6854338223158,1.5,138.393768310547,138.13344728882583
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389422.5,3949747.5,1.5,139.777965506249,35.6854355049918,1.5,139.584594726562,137.21287461936265
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389427.5,3949747.5,1.5,139.778020751919,35.6854360658331,1.5,132.693725585938,137.21287461936265
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389432.5,3949747.5,1.5,139.77807599759,35.6854366266491,1.5,132.192108154297,137.24956131150157
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389447.5,3949747.5,1.5,139.778241734612,35.685438308945,1.5,140.154006958008,136.46111645065048
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389462.5,3949747.5,1.5,139.778407471649,35.6854399910128,1.5,127.869720458984,133.88243603232573
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389467.5,3949747.5,1.5,139.77846271733,35.6854405516514,1.5,124.753936767578,133.64388407792424
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389512.5,3949747.5,1.5,139.778959928535,35.6854455962582,1.5,142.806701660156,134.44926865499974
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389517.5,3949747.5,1.5,139.779015174232,35.6854461566433,1.5,153.48567199707,134.56395594759834
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389552.5,3949747.5,1.5,139.779401894155,35.6854500786297,1.5,127.400421142578,136.7587667820049
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389557.5,3949747.5,1.5,139.779457139864,35.6854506388121,1.5,121.486709594727,137.23020604167147
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389577.5,3949747.5,1.5,139.779678122716,35.6854528792883,1.5,149.253219604492,137.7249445267788
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389587.5,3949747.5,1.5,139.779788614151,35.6854539993743,1.5,144.923461914062,137.07844471673604
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389592.5,3949747.5,1.5,139.779843859871,35.6854545593792,1.5,136.753479003906,139.5956938385965
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389607.5,3949747.5,1.5,139.78000959704,35.6854562392422,1.5,134.552154541016,137.60538665679695
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389622.5,3949747.5,1.5,139.780175334223,35.685457918877,1.5,123.636108398438,140.59493340265195
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389627.5,3949747.5,1.5,139.780230579953,35.6854584787046,1.5,125.39803314209,139.20255761661775
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389632.5,3949747.5,1.5,139.780285825686,35.6854590385068,1.5,120.256240844727,139.8698712489747
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389637.5,3949747.5,1.5,139.780341071419,35.6854595982837,1.5,127.753074645996,140.72039726389917
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389642.5,3949747.5,1.5,139.780396317154,35.6854601580352,1.5,120.584838867188,140.329696594612
