Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389012.5,3948482.5,1.5,139.773609887634,35.673986271845,1.5,188.135925292969,177.17147725875554
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389052.5,3948482.5,1.5,139.774051789184,35.6739907726117,1.5,183.533447265625,170.04139468861518
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389057.5,3948482.5,1.5,139.774107026885,35.6739913350935,1.5,186.07878112793,166.87114692608665
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389062.5,3948482.5,1.5,139.774162264587,35.67399189755,1.5,178.224258422852,166.50343362292168
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389067.5,3948482.5,1.5,139.774217502291,35.6739924599812,1.5,178.712615966797,166.19220570633303
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389072.5,3948482.5,1.5,139.774272739996,35.673993022387,1.5,189.551620483398,167.66531996014584
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389077.5,3948482.5,1.5,139.774327977703,35.6739935847675,1.5,189.566345214844,168.3511593520322
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389082.5,3948482.5,1.5,139.774383215411,35.6739941471227,1.5,188.203857421875,165.93613657405592
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389222.5,3948482.5,1.5,139.775929871866,35.6740098827824,1.5,193.018264770508,174.52742417251193
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389252.5,3948482.5,1.5,139.776261298405,35.6740132521255,1.5,175.977386474609,170.1439234010706
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389257.5,3948482.5,1.5,139.776316536166,35.674013813594,1.5,151.941375732422,170.52166441268278
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389262.5,3948482.5,1.5,139.77637177393,35.6740143750372,1.5,114.24089050293,174.259616599981
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389267.5,3948482.5,1.5,139.776427011695,35.6740149364551,1.5,128.782913208008,170.73550845076153
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389272.5,3948482.5,1.5,139.776482249461,35.6740154978476,1.5,128.181030273438,170.92969612809188
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389277.5,3948482.5,1.5,139.776537487229,35.6740160592148,1.5,114.086265563965,170.39674599882014
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389282.5,3948482.5,1.5,139.776592724998,35.6740166205566,1.5,118.378410339355,171.3665819510615
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389287.5,3948482.5,1.5,139.77664796277,35.6740171818732,1.5,116.096336364746,169.2318971936151
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389292.5,3948482.5,1.5,139.776703200542,35.6740177431643,1.5,116.086585998535,166.0511949109123
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389297.5,3948482.5,1.5,139.776758438316,35.6740183044302,1.5,114.819267272949,165.64550522462545
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389302.5,3948482.5,1.5,139.776813676092,35.6740188656707,1.5,127.484313964844,165.0417255389679
389509.583529862,3948980.16536661,36.4,139.779033104462,35.6785282318224,36.4,389312.5,3948482.5,1.5,139.776924151647,35.6740199880758,1.5,142.935653686523,166.80547432847004
