Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,387992.5,3947957.5,1.5,139.76241449706,35.6691384320183,1.5,160.207534790039,152.68395087288374
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388012.5,3947957.5,1.5,139.762635433532,35.6691407028821,1.5,102.686729431152,148.19554341123845
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388017.5,3947957.5,1.5,139.762690667654,35.6691412705347,1.5,102.89185333252,147.4431260858707
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388022.5,3947957.5,1.5,139.762745901777,35.6691418381621,1.5,103.246383666992,146.8323523350414
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388027.5,3947957.5,1.5,139.762801135902,35.669142405764,1.5,101.688232421875,147.72387812061703
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388032.5,3947957.5,1.5,139.762856370029,35.6691429733407,1.5,110.439727783203,145.97561169351704
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388037.5,3947957.5,1.5,139.762911604157,35.669143540892,1.5,115.538284301758,141.47174056145047
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388042.5,3947957.5,1.5,139.762966838286,35.669144108418,1.5,120.304672241211,140.98106857888618
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388047.5,3947957.5,1.5,139.763022072417,35.6691446759187,1.5,106.477416992188,138.54150164758732
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388057.5,3947957.5,1.5,139.763132540684,35.6691458108441,1.5,152.242706298828,139.73552832573836
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388082.5,3947957.5,1.5,139.763408711379,35.6691486477142,1.5,156.717193603516,141.12010847071213
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388087.5,3947957.5,1.5,139.763463945522,35.6691492150123,1.5,156.665618896484,141.27470639304659
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388092.5,3947957.5,1.5,139.763519179667,35.669149782285,1.5,156.625289916992,139.4665428443115
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388097.5,3947957.5,1.5,139.763574413814,35.6691503495324,1.5,156.595504760742,139.0937289748053
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388102.5,3947957.5,1.5,139.763629647962,35.6691509167544,1.5,156.578887939453,142.56469749632387
388490.302279862,3948455.91536661,51.1,139.767844580922,35.6736877228276,51.1,388152.5,3947957.5,1.5,139.764181989528,35.669156587582,1.5,168.845977783203,136.63406214362107
