Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389387.5,3949747.5,1.5,139.777578786605,35.6854315783929,1.5,168.244659423828,151.08919967018198
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389392.5,3949747.5,1.5,139.777634032264,35.6854321394116,1.5,174.630340576172,151.2709392951916
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389407.5,3949747.5,1.5,139.777799769249,35.6854338223158,1.5,168.966827392578,154.61824710987386
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389422.5,3949747.5,1.5,139.777965506249,35.6854355049918,1.5,165.77734375,148.7263006326185
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389427.5,3949747.5,1.5,139.778020751919,35.6854360658331,1.5,160.511810302734,146.80428428913385
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389432.5,3949747.5,1.5,139.77807599759,35.6854366266491,1.5,162.87451171875,146.36648195953975
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389447.5,3949747.5,1.5,139.778241734612,35.685438308945,1.5,176.981689453125,145.42397295779924
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389462.5,3949747.5,1.5,139.778407471649,35.6854399910128,1.5,151.377746582031,147.82244586737502
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389467.5,3949747.5,1.5,139.77846271733,35.6854405516514,1.5,141.344207763672,150.14252849605816
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389512.5,3949747.5,1.5,139.778959928535,35.6854455962582,1.5,160.726593017578,146.4949116986957
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389517.5,3949747.5,1.5,139.779015174232,35.6854461566433,1.5,181.220123291016,154.45951190113942
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389552.5,3949747.5,1.5,139.779401894155,35.6854500786297,1.5,154.919570922852,145.50193506453252
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389557.5,3949747.5,1.5,139.779457139864,35.6854506388121,1.5,140.849807739258,147.53140532151005
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389577.5,3949747.5,1.5,139.779678122716,35.6854528792883,1.5,179.761962890625,148.52974216598824
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389587.5,3949747.5,1.5,139.779788614151,35.6854539993743,1.5,174.834564208984,147.18406311748598
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389592.5,3949747.5,1.5,139.779843859871,35.6854545593792,1.5,159.209609985352,143.58538496047228
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389607.5,3949747.5,1.5,139.78000959704,35.6854562392422,1.5,170.443634033203,149.1867290251782
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389622.5,3949747.5,1.5,139.780175334223,35.685457918877,1.5,148.788772583008,149.30720770624578
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389627.5,3949747.5,1.5,139.780230579953,35.6854584787046,1.5,150.448165893555,150.80998126372467
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389632.5,3949747.5,1.5,139.780285825686,35.6854590385068,1.5,137.962814331055,149.3571610011685
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389637.5,3949747.5,1.5,139.780341071419,35.6854595982837,1.5,149.334259033203,152.61800272429335
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389642.5,3949747.5,1.5,139.780396317154,35.6854601580352,1.5,147.713134765625,154.12535381160416
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389647.5,3949747.5,1.5,139.780451562891,35.6854607177615,1.5,143.23762512207,145.9166220899655
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389652.5,3949747.5,1.5,139.780506808629,35.6854612774623,1.5,142.942474365234,143.6603080578024
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389657.5,3949747.5,1.5,139.780562054369,35.6854618371378,1.5,139.943298339844,143.79581300609837
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389662.5,3949747.5,1.5,139.78061730011,35.685462396788,1.5,140.355194091797,143.45509222026527
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389667.5,3949747.5,1.5,139.780672545853,35.6854629564128,1.5,140.80924987793,143.72348640102166
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389672.5,3949747.5,1.5,139.780727791597,35.6854635160123,1.5,138.490524291992,142.34949416456834
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389677.5,3949747.5,1.5,139.780783037343,35.6854640755865,1.5,140.128753662109,142.86341940059535
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389697.5,3949747.5,1.5,139.781004020342,35.6854663136296,1.5,159.84716796875,147.32556147183467
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389707.5,3949747.5,1.5,139.78111451185,35.6854674324992,1.5,155.661148071289,147.9536813772514
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389712.5,3949747.5,1.5,139.781169757607,35.6854679918959,1.5,156.949630737305,149.96067104667677
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389717.5,3949747.5,1.5,139.781225003365,35.6854685512673,1.5,169.312454223633,146.3907544608036
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389722.5,3949747.5,1.5,139.781280249124,35.6854691106133,1.5,164.630752563477,145.1468768825287
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389727.5,3949747.5,1.5,139.781335494885,35.6854696699341,1.5,157.536666870117,144.51620882543028
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389757.5,3949747.5,1.5,139.781666969483,35.6854730253261,1.5,148.415222167969,147.80229673396616
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389762.5,3949747.5,1.5,139.781722215255,35.6854735844694,1.5,143.318313598633,149.2171126808637
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389767.5,3949747.5,1.5,139.781777461028,35.6854741435873,1.5,172.976013183594,149.3527141906784
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389792.5,3949747.5,1.5,139.782053689917,35.685476938797,1.5,159.804702758789,151.59642816233418
389887.458529862,3950246.91536661,43.4,139.783034517765,35.6899894671429,43.4,389797.5,3949747.5,1.5,139.7821089357,35.6854774977629,1.5,156.7294921875,153.2500280312358
