Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL,Predicted PL
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388542.5,3948962.5,1.5,139.768351061718,35.6782601505866,1.5,191.364654541016,167.26657534207706
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388547.5,3948962.5,1.5,139.768406302242,35.6782607157419,1.5,191.392425537109,167.40754108962318
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388592.5,3948962.5,1.5,139.768903467032,35.6782658009996,1.5,183.515701293945,173.37099435633573
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388612.5,3948962.5,1.5,139.769124429201,35.6782680604554,1.5,174.543609619141,167.6859068636416
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388617.5,3948962.5,1.5,139.769179669747,35.678268625256,1.5,160.302612304688,167.09777922579556
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388622.5,3948962.5,1.5,139.769234910294,35.6782691900313,1.5,157.62060546875,167.15709569848298
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388637.5,3948962.5,1.5,139.769400631946,35.6782708842051,1.5,181.043792724609,165.8696847287262
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388642.5,3948962.5,1.5,139.7694558725,35.678271448879,1.5,179.643005371094,165.8696847287262
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388647.5,3948962.5,1.5,139.769511113055,35.6782720135276,1.5,166.676513671875,165.92653464440377
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388652.5,3948962.5,1.5,139.769566353612,35.6782725781508,1.5,179.563583374023,166.64724316556368
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388657.5,3948962.5,1.5,139.76962159417,35.6782731427487,1.5,160.663543701172,168.47507923457417
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388662.5,3948962.5,1.5,139.76967683473,35.6782737073213,1.5,180.5537109375,169.23910242493454
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388667.5,3948962.5,1.5,139.769732075291,35.6782742718686,1.5,178.9609375,168.08904256985397
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388672.5,3948962.5,1.5,139.769787315854,35.6782748363905,1.5,177.651840209961,168.19857682958613
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388677.5,3948962.5,1.5,139.769842556419,35.678275400887,1.5,184.354843139648,168.19857682958613
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388682.5,3948962.5,1.5,139.769897796985,35.6782759653582,1.5,170.317108154297,170.95875914525948
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388687.5,3948962.5,1.5,139.769953037552,35.6782765298041,1.5,170.0810546875,170.8300839101413
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388692.5,3948962.5,1.5,139.770008278121,35.6782770942247,1.5,169.515533447266,170.8395435743626
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388697.5,3948962.5,1.5,139.770063518692,35.6782776586199,1.5,161.689666748047,171.02715967006023
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388702.5,3948962.5,1.5,139.770118759264,35.6782782229898,1.5,171.460693359375,171.02715967006023
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388707.5,3948962.5,1.5,139.770173999838,35.6782787873343,1.5,167.397369384766,171.02715967006023
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388712.5,3948962.5,1.5,139.770229240413,35.6782793516535,1.5,170.765014648438,171.66741555995023
389015.677279862,3949461.16536661,63.2,139.773509983216,35.682808667627,63.2,388717.5,3948962.5,1.5,139.77028448099,35.6782799159474,1.5,170.681625366211,170.89848443494208
