Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388592.5,3947877.5,1.5,139.769053674705,35.6684852332337,1.5,155.521286010742
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388597.5,3947877.5,1.5,139.769108908509,35.6684857979334,1.5,141.061996459961
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388602.5,3947877.5,1.5,139.769164142315,35.6684863626077,1.5,153.950164794922
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388607.5,3947877.5,1.5,139.769219376122,35.6684869272567,1.5,165.992309570312
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388612.5,3947877.5,1.5,139.769274609931,35.6684874918804,1.5,161.152923583984
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388617.5,3947877.5,1.5,139.769329843741,35.6684880564788,1.5,161.076889038086
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388622.5,3947877.5,1.5,139.769385077552,35.6684886210518,1.5,149.843643188477
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388647.5,3947877.5,1.5,139.769661246634,35.668491443537,1.5,160.544036865234
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388652.5,3947877.5,1.5,139.769716480455,35.668492007958,1.5,160.96240234375
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388657.5,3947877.5,1.5,139.769771714278,35.6684925723538,1.5,151.400115966797
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388662.5,3947877.5,1.5,139.769826948102,35.6684931367242,1.5,160.788269042969
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388667.5,3947877.5,1.5,139.769882181927,35.6684937010692,1.5,190.032958984375
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388672.5,3947877.5,1.5,139.769937415754,35.668494265389,1.5,169.264831542969
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388677.5,3947877.5,1.5,139.769992649583,35.6684948296834,1.5,170.384765625
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388707.5,3947877.5,1.5,139.770324052587,35.668498214918,1.5,156.670455932617
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388712.5,3947877.5,1.5,139.770379286426,35.6684987790352,1.5,156.862365722656
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388747.5,3947877.5,1.5,139.770765923345,35.6685027271459,1.5,152.063323974609
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388752.5,3947877.5,1.5,139.770821157197,35.6685032910604,1.5,163.86213684082
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388757.5,3947877.5,1.5,139.77087639105,35.6685038549495,1.5,141.455261230469
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388762.5,3947877.5,1.5,139.770931624905,35.6685044188134,1.5,143.03076171875
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388767.5,3947877.5,1.5,139.770986858761,35.6685049826519,1.5,137.095703125
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388772.5,3947877.5,1.5,139.771042092619,35.6685055464651,1.5,137.193939208984
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388777.5,3947877.5,1.5,139.771097326478,35.668506110253,1.5,147.045425415039
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388782.5,3947877.5,1.5,139.771152560339,35.6685066740155,1.5,135.550918579102
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388787.5,3947877.5,1.5,139.771207794201,35.6685072377527,1.5,146.076797485352
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388792.5,3947877.5,1.5,139.771263028065,35.6685078014646,1.5,162.653594970703
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388807.5,3947877.5,1.5,139.771428729666,35.6685094924483,1.5,157.401306152344
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388812.5,3947877.5,1.5,139.771483963536,35.6685100560589,1.5,156.626678466797
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388817.5,3947877.5,1.5,139.771539197408,35.6685106196441,1.5,161.959854125977
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388862.5,3947877.5,1.5,139.772036302321,35.6685156907715,1.5,160.189682006836
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388867.5,3947877.5,1.5,139.772091536208,35.6685162541035,1.5,181.105255126953
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388882.5,3947877.5,1.5,139.772257237878,35.6685179439474,1.5,159.782760620117
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388892.5,3947877.5,1.5,139.772367705666,35.6685190703834,1.5,155.350006103516
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388912.5,3947877.5,1.5,139.772588641259,35.6685213229515,1.5,180.52783203125
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388932.5,3947877.5,1.5,139.772809576878,35.6685235751142,1.5,180.521911621094
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388942.5,3947877.5,1.5,139.772920044696,35.6685247010437,1.5,162.963272094727
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388947.5,3947877.5,1.5,139.772975278607,35.6685252639704,1.5,152.942749023438
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388952.5,3947877.5,1.5,139.77303051252,35.6685258268718,1.5,149.567260742188
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388957.5,3947877.5,1.5,139.773085746435,35.6685263897478,1.5,154.884201049805
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388962.5,3947877.5,1.5,139.773140980351,35.6685269525986,1.5,147.002624511719
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388967.5,3947877.5,1.5,139.773196214268,35.668527515424,1.5,149.436157226562
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388972.5,3947877.5,1.5,139.773251448187,35.6685280782241,1.5,152.113555908203
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388977.5,3947877.5,1.5,139.773306682108,35.6685286409988,1.5,151.04997253418
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,388982.5,3947877.5,1.5,139.77336191603,35.6685292037483,1.5,157.768981933594
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389037.5,3947877.5,1.5,139.773969489275,35.6685353923203,1.5,168.922760009766
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389042.5,3947877.5,1.5,139.774024723216,35.6685359547658,1.5,163.259048461914
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389047.5,3947877.5,1.5,139.774079957158,35.668536517186,1.5,145.338882446289
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389052.5,3947877.5,1.5,139.774135191101,35.6685370795808,1.5,147.457809448242
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389062.5,3947877.5,1.5,139.774245658993,35.6685382042945,1.5,140.353179931641
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389067.5,3947877.5,1.5,139.774300892941,35.6685387666134,1.5,138.983581542969
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389072.5,3947877.5,1.5,139.774356126891,35.6685393289069,1.5,156.550476074219
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389077.5,3947877.5,1.5,139.774411360842,35.6685398911751,1.5,161.250732421875
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389102.5,3947877.5,1.5,139.774687530621,35.6685427021362,1.5,173.240142822266
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389107.5,3947877.5,1.5,139.774742764582,35.6685432642524,1.5,166.504852294922
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389112.5,3947877.5,1.5,139.774797998544,35.6685438263433,1.5,155.511535644531
389090.146029862,3948373.41536661,33.7,139.774482719602,35.6730116781574,33.7,389117.5,3947877.5,1.5,139.774853232507,35.6685443884089,1.5,151.566146850586
