distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
705.2980851,118.3606147,121.1589874,51.1,261,12,287.8394038,629.1943762,0,13205.41261,2255.588099,63,2197.077637,604,40867.42223,33.3594368,97,3911.391694,9.220398279,190,170.5728912
701.7690974,118.3170454,121.1132397,51.1,231,14,281.090308,323.3309811,0,12684.46707,2426.713352,63,2099.558747,604,40867.42223,33.3594368,97,4937.443673,10.75375444,190,179.6703949
698.2580778,118.27348,121.067496,51.1,246,8,277.8043843,310.7196375,0,12727.67532,1545.004815,63,1957.0828,604,40867.42223,33.3594368,103,6018.59797,11.0893252,190,179.3812408
694.7652988,118.229923,121.0217611,51.1,260,10,274.5695402,611.1697541,0,13327.59358,1894.466189,59,1766.585888,604,40867.42223,33.3594368,134,7332.201589,11.66528568,190,179.0992584
691.2910369,118.1863791,120.9760401,51.1,268,10,271.3848679,606.9345508,0,12896.01071,1681.286349,59,2078.938098,604,40867.42223,33.3594368,136,8611.825367,13.51681374,190,178.8239136
687.8355726,118.1428533,120.9303379,51.1,344,10,268.2494855,602.3884146,0,13931.9973,2220.887046,74,2346.217476,604,40867.42223,33.3594368,136,9849.34873,14.52364966,190,178.5548248
684.3991906,118.0993504,120.8846599,51.1,363,12,265.1625354,594.8447008,0,14652.96608,2348.260263,55,2380.102317,604,40867.42223,33.3594368,129,12038.23981,17.13905979,190,178.2915955
680.9821799,118.0558756,120.8390113,51.1,392,18,262.1231842,673.7638741,0,15975.26393,3250.281993,92,2502.814189,604,40867.42223,33.3594368,131,13892.17366,17.13227379,190,193.6051025
677.5848334,118.0124342,120.7933978,51.1,364,20,259.1306215,662.8183656,0,15216.20877,2714.797821,109,2905.69216,604,40867.42223,33.3594368,134,15436.9721,16.91650893,190,193.3915863
605.6105862,117.0370298,119.7692232,51.1,101,4,180.4222561,180.4222561,0,1967.620193,780.0998342,0,0,604,40867.42223,33.3594368,81,22074.61684,25.55907896,190,190.2587585
602.7840901,116.9963962,119.726558,51.1,99,2,179.3388652,179.3388652,0,2031.611245,175.5152841,0,0,604,40867.42223,33.3594368,67,19883.44564,28.47716607,190,194.7061768
599.9859469,116.9559822,119.6841233,51.1,95,2,180.2004935,180.2004935,0,2044.933067,202.8880975,0,0,604,40867.42223,33.3594368,71,18089.7389,25.67709592,190,188.7165527
597.2165551,116.9157974,119.6419292,51.1,89,2,181.0873512,181.0873512,0,2045.519696,228.9321959,0,0,604,40867.42223,33.3594368,52,16456.94682,29.02900378,190,183.6878815
548.5044738,116.1767641,118.8659443,51.1,108,2,483.2489431,483.2489431,0,2604.310331,101.2500715,13,33.28479727,604,40867.42223,33.3594368,136,28244.62107,22.39820423,190,187.7237549
546.4353895,116.143937,118.8314758,51.1,121,14,276.7147708,487.4242318,0,3529.100514,1209.391146,13,36.10493612,604,40867.42223,33.3594368,163,30778.46083,23.05078655,190,193.0271759
544.4043646,116.1115926,118.7975142,51.1,151,17,254.2990678,538.678346,0,5032.036652,1685.02359,13,36.24181696,604,40867.42223,33.3594368,232,35037.59738,21.91141623,190,192.7200928
540.4582006,116.0484028,118.731165,51.1,283,20,86.23059671,502.388773,0,7457.649899,1427.605791,49,202.6828711,604,40867.42223,33.3594368,332,43353.44527,20.81751141,190,181.9971008
538.5439107,116.017583,118.6988041,51.1,292,12,85.51036761,507.1457855,0,7435.125307,1119.200053,81,369.3575559,604,40867.42223,33.3594368,394,48607.41342,20.31638814,190,181.9716034
536.6693777,115.9872969,118.6670037,51.1,379,24,84.80334119,512.6250846,0,9747.323331,1293.340816,82,1032.036942,604,40867.42223,33.3594368,440,53527.1503,20.9140215,190,181.9417572
534.8350196,115.9575573,118.6357772,51.1,533,42,84.1093938,517.2536724,0,13309.91549,3015.177964,155,2064.761064,604,40867.42223,33.3594368,547,59613.37402,20.549574,190,186.5388336
533.0412511,115.928377,118.6051378,51.1,610,54,83.42840365,513.0448868,0,16374.21609,4119.210032,240,3153.818159,604,40867.42223,33.3594368,673,65817.66418,20.42335625,190,186.5557709
531.2884834,115.8997687,118.5750991,51.1,572,50,82.76025068,509.5028017,0,16917.07101,4078.153037,285,3338.155006,604,40867.42223,33.3594368,743,70462.39006,21.07340938,190,191.2798157
516.1029205,115.647887,118.3106233,51.1,678,68,186.4180902,509.2662349,0,16641.01666,3846.82392,269,2806.077814,604,40867.42223,33.3594368,1719,89082.14826,16.09336411,190,190.3902588
510.1809587,115.5476455,118.2053698,51.1,566,46,199.8017017,500.5171081,0,10934.0472,2201.235454,197,1429.679987,604,40867.42223,33.3594368,1871,86560.33683,16.66194404,190,183.6240387
508.1373485,115.512783,118.1687641,51.1,447,46,73.20453118,500.3469129,0,10413.11465,2610.167045,99,655.0015616,604,40867.42223,33.3594368,1725,82597.48944,16.7121988,190,172.530838
507.1863979,115.4965126,118.1516802,51.1,429,44,72.74585869,501.3655234,0,8981.285302,2184.284193,98,564.1759025,604,40867.42223,33.3594368,1658,80507.04236,16.68762077,190,187.9453278
506.2830428,115.4810283,118.1354216,51.1,394,40,72.29800377,503.268808,0,8499.131128,2401.398616,96,647.1896924,604,40867.42223,33.3594368,1589,79053.87381,16.99412964,185,186.8955383
505.4275384,115.4663386,118.1199975,51.1,418,60,71.86086107,498.3264059,0,8952.126066,2107.197699,148,1428.648167,604,40867.42223,33.3594368,1543,77968.96444,17.13702268,185,187.6060333
501.3121381,115.395325,118.0454333,51.1,125,6,69.42815269,135.8245901,0,3648.424445,983.2289307,43,394.1049664,604,40867.42223,33.3594368,1277,70275.30251,18.33252399,190,173.2847595
500.7977007,115.3864072,118.0360695,51.1,89,12,69.05135512,489.0300892,0,2764.456093,1074.557448,22,602.3798406,604,40867.42223,33.3594368,1227,70488.96723,19.11406538,185,183.0427704
499.2356616,115.3592726,118.0075782,51.1,196,10,67.64395585,421.2083245,0,5370.024345,905.1333771,84,727.0381004,604,40867.42223,33.3594368,887,70161.71327,22.63347103,185,189.6663513
498.9696614,115.3546434,118.0027176,51.1,208,14,67.38544821,480.7408936,0,5333.196322,732.0204302,117,853.7854028,604,40867.42223,33.3594368,807,66716.71602,23.66193962,185,169.879776
498.7536468,115.3508823,117.9987684,51.1,247,32,68.92086819,495.1440096,0,5109.911238,1037.144015,76,770.87262,604,40867.42223,33.3594368,703,62435.36647,24.6227092,185,168.7710876
498.5876828,115.3479915,117.9957331,51.1,198,26,70.53639662,493.1787101,0,4759.546619,1196.891708,59,860.4594407,604,40867.42223,33.3594368,647,58303.62872,25.4801924,185,166.3632965
498.4718193,115.3459728,117.9936135,51.1,137,12,72.23789513,171.3055037,0,4365.953838,1376.492496,43,1003.4337,604,40867.42223,33.3594368,602,55131.79905,25.94566386,185,172.1579895
498.4060913,115.3448275,117.9924108,51.1,96,12,74.03180858,176.3397632,0,4716.897886,1764.124144,36,526.4799437,604,40867.42223,33.3594368,543,52672.50934,26.98790027,185,171.2340393
