Tx_UTM_X,Tx_UTM_Y,Tx_UTM_Z,Tx_lon,Tx_lat,Tx_attitude,Rx_UTM_X,Rx_UTM_Y,Rx_UTM_Z,Rx_lon,Rx_lat,Rx_attitude,PL
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389777.5,3949492.5,1.5,139.781922898266,35.6831765960339,1.5,115.698760986328
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389782.5,3949492.5,1.5,139.78197814246,35.6831771550288,1.5,113.862998962402
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389787.5,3949492.5,1.5,139.782033386656,35.6831777139983,1.5,112.07177734375
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389792.5,3949492.5,1.5,139.782088630852,35.6831782729425,1.5,131.344161987305
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389797.5,3949492.5,1.5,139.782143875051,35.6831788318613,1.5,119.825271606445
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389817.5,3949492.5,1.5,139.78236485186,35.6831810672833,1.5,124.044540405273
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389822.5,3949492.5,1.5,139.782420096066,35.6831816260755,1.5,141.036758422852
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389827.5,3949492.5,1.5,139.782475340273,35.6831821848423,1.5,122.347381591797
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389842.5,3949492.5,1.5,139.782641072905,35.6831838609906,1.5,136.261764526367
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389857.5,3949492.5,1.5,139.78280680555,35.6831855369109,1.5,138.689605712891
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389862.5,3949492.5,1.5,139.782862049768,35.6831860955003,1.5,116.66911315918
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389867.5,3949492.5,1.5,139.782917293988,35.6831866540644,1.5,105.283767700195
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389872.5,3949492.5,1.5,139.782972538209,35.6831872126031,1.5,116.487815856934
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389877.5,3949492.5,1.5,139.783027782432,35.6831877711165,1.5,118.182983398438
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389882.5,3949492.5,1.5,139.783083026656,35.6831883296046,1.5,115.350326538086
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389887.5,3949492.5,1.5,139.783138270882,35.6831888880673,1.5,106.420272827148
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389892.5,3949492.5,1.5,139.783193515109,35.6831894465046,1.5,119.895362854004
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389897.5,3949492.5,1.5,139.783248759338,35.6831900049166,1.5,116.72794342041
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389902.5,3949492.5,1.5,139.783304003568,35.6831905633033,1.5,107.561569213867
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389907.5,3949492.5,1.5,139.7833592478,35.6831911216647,1.5,115.333717346191
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389912.5,3949492.5,1.5,139.783414492034,35.6831916800006,1.5,118.451721191406
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389917.5,3949492.5,1.5,139.783469736269,35.6831922383113,1.5,113.908470153809
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389922.5,3949492.5,1.5,139.783524980505,35.6831927965966,1.5,114.828399658203
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389932.5,3949492.5,1.5,139.783635468982,35.6831939130912,1.5,128.673065185547
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389942.5,3949492.5,1.5,139.783745957466,35.6831950294844,1.5,134.535125732422
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389952.5,3949492.5,1.5,139.783856445955,35.6831961457763,1.5,123.514831542969
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389972.5,3949492.5,1.5,139.784077422952,35.6831983780559,1.5,155.46565246582
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389977.5,3949492.5,1.5,139.784132667206,35.6831989360625,1.5,132.645736694336
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389982.5,3949492.5,1.5,139.78418791146,35.6831994940437,1.5,122.627449035645
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,389987.5,3949492.5,1.5,139.784243155716,35.6832000519995,1.5,123.521583557129
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390002.5,3949492.5,1.5,139.784408888494,35.6832017257151,1.5,134.026626586914
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390007.5,3949492.5,1.5,139.784464132756,35.6832022835696,1.5,115.567092895508
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390012.5,3949492.5,1.5,139.78451937702,35.6832028413987,1.5,119.771453857422
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390017.5,3949492.5,1.5,139.784574621285,35.6832033992026,1.5,137.175582885742
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390022.5,3949492.5,1.5,139.784629865552,35.683203956981,1.5,147.42414855957
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390047.5,3949492.5,1.5,139.784906086909,35.6832067454933,1.5,114.350479125977
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390052.5,3949492.5,1.5,139.784961331184,35.6832073031197,1.5,115.196823120117
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390057.5,3949492.5,1.5,139.785016575462,35.6832078607208,1.5,112.614891052246
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390062.5,3949492.5,1.5,139.785071819741,35.6832084182965,1.5,113.624633789062
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390067.5,3949492.5,1.5,139.785127064021,35.6832089758469,1.5,113.866874694824
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390072.5,3949492.5,1.5,139.785182308303,35.683209533372,1.5,125.599250793457
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390077.5,3949492.5,1.5,139.785237552587,35.6832100908717,1.5,125.771591186523
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390087.5,3949492.5,1.5,139.785348041158,35.6832112057951,1.5,118.749649047852
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390092.5,3949492.5,1.5,139.785403285446,35.6832117632188,1.5,114.931228637695
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390097.5,3949492.5,1.5,139.785458529736,35.6832123206172,1.5,113.330986022949
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390117.5,3949492.5,1.5,139.785679506909,35.6832145499571,1.5,121.580215454102
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390122.5,3949492.5,1.5,139.785734751206,35.6832151072288,1.5,118.146507263184
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390137.5,3949492.5,1.5,139.785900484107,35.6832167788916,1.5,119.174865722656
390273.177279862,3949991.16536661,83.9,139.787331529341,35.6877270540136,83.9,390152.5,3949492.5,1.5,139.786066217021,35.6832184503264,1.5,133.917861938477
